item_id,figure1,figure2,figure3,figure4,figure5,figure6,figure7,figure8,choice1,choice2,choice3,choice4,solution,masked_idx,seq_order,choice_order,pattern,trial_type
415924,cube,heart,heart,wheat,cube,heart,heart,wheat,cube,wheat,sun,heart,wheat,7,54167032,3102,ABBCABBC,experiment
634897,key,hammer,hammer,guitar,key,hammer,hammer,guitar,hammer,helicopter,key,guitar,guitar,7,31540627,2301,ABBCABBC,experiment
408389,smile,wheat,wheat,pyramid,smile,wheat,wheat,pyramid,pyramid,smile,hammer,wheat,pyramid,7,17625403,0213,ABBCABBC,experiment
514773,bulb,sun,sun,carrot,bulb,sun,sun,carrot,carrot,bulb,sun,helicopter,carrot,7,70214653,0132,ABBCABBC,experiment
395826,helicopter,carrot,carrot,eye,helicopter,carrot,carrot,eye,guitar,eye,helicopter,carrot,eye,7,46052713,0231,ABBCABBC,experiment
215370,guitar,helicopter,helicopter,hammer,guitar,helicopter,helicopter,hammer,helicopter,guitar,sun,hammer,hammer,7,01537246,0312,ABBCABBC,experiment
610075,sun,star,heart,sun,sun,star,heart,sun,star,heart,eye,sun,sun,7,17605423,2103,ABCAABCA,experiment
29544,guitar,sun,carrot,guitar,guitar,sun,carrot,guitar,carrot,sun,guitar,helicopter,guitar,7,70234165,2013,ABCAABCA,experiment
454726,star,heart,eye,star,star,heart,eye,star,eye,star,heart,smile,star,7,13502746,3201,ABCAABCA,experiment
507934,cube,hammer,truck,cube,cube,hammer,truck,cube,smile,truck,hammer,cube,cube,7,56347012,2031,ABCAABCA,experiment
589335,eye,hammer,smile,eye,eye,hammer,smile,eye,smile,pyramid,hammer,eye,eye,7,42163705,3012,ABCAABCA,experiment
311240,guitar,hammer,truck,guitar,guitar,hammer,truck,guitar,guitar,hammer,truck,key,guitar,7,61075423,2310,ABCAABCA,experiment
651394,truck,carrot,cube,truck,truck,carrot,cube,truck,carrot,cube,truck,key,truck,7,54172603,1320,ABCAABCA,experiment
306941,cube,hammer,wheat,cube,cube,hammer,wheat,cube,bulb,cube,hammer,wheat,cube,7,70164523,2013,ABCAABCA,experiment
375244,key,truck,carrot,key,key,truck,carrot,key,pyramid,carrot,key,truck,key,7,67530241,1032,ABCAABCA,experiment
410434,pyramid,wheat,bulb,pyramid,pyramid,wheat,bulb,pyramid,pyramid,bulb,wheat,eye,pyramid,7,06137245,3120,ABCAABCA,experiment
301327,eye,bulb,hammer,key,key,hammer,bulb,eye,hammer,bulb,eye,key,eye,7,24613507,1230,ABCDDCBA,experiment
430292,smile,wheat,eye,heart,heart,eye,wheat,smile,smile,wheat,eye,heart,smile,7,21376504,1320,ABCDDCBA,experiment
347080,smile,eye,key,helicopter,helicopter,key,eye,smile,smile,eye,helicopter,key,smile,7,62735014,3201,ABCDDCBA,experiment
39873,guitar,hammer,sun,eye,eye,sun,hammer,guitar,eye,guitar,hammer,sun,guitar,7,12360754,1302,ABCDDCBA,experiment
107524,heart,hammer,eye,star,star,eye,hammer,heart,eye,star,heart,hammer,heart,7,54723106,2031,ABCDDCBA,experiment
126545,carrot,wheat,cube,pyramid,pyramid,cube,wheat,carrot,cube,wheat,carrot,pyramid,carrot,7,50176423,0321,ABCDDCBA,experiment
374416,bell,heart,guitar,hammer,hammer,guitar,heart,bell,bell,heart,guitar,hammer,bell,7,06327541,1023,ABCDDCBA,experiment
36514,wheat,star,key,helicopter,helicopter,key,star,wheat,key,helicopter,star,wheat,wheat,7,06475123,3012,ABCDDCBA,experiment
25303,helicopter,bell,truck,hammer,hammer,truck,bell,helicopter,truck,hammer,helicopter,bell,helicopter,7,41670235,3102,ABCDDCBA,experiment
175279,sun,smile,bulb,carrot,carrot,bulb,smile,sun,bulb,sun,carrot,smile,sun,7,12703465,1032,ABCDDCBA,experiment
288801,smile,wheat,heart,eye,carrot,carrot,eye,heart,heart,smile,wheat,carrot,heart,7,51426037,0312,ABCDEEDC,experiment
511788,smile,wheat,truck,bulb,heart,heart,bulb,truck,truck,heart,smile,bulb,truck,7,63574102,0132,ABCDEEDC,experiment
469387,bulb,sun,wheat,bell,key,key,bell,wheat,bulb,wheat,bell,key,wheat,7,67104532,1023,ABCDEEDC,experiment
411714,guitar,sun,wheat,heart,key,key,heart,wheat,key,heart,wheat,guitar,wheat,7,73621540,2301,ABCDEEDC,experiment
126898,star,eye,carrot,wheat,cube,cube,wheat,carrot,star,carrot,eye,cube,carrot,7,23514076,1302,ABCDEEDC,experiment
399424,pyramid,bell,sun,eye,guitar,guitar,eye,sun,guitar,sun,eye,pyramid,sun,7,32615047,2031,ABCDEEDC,experiment
288453,hammer,cube,sun,helicopter,truck,truck,helicopter,sun,helicopter,hammer,sun,truck,sun,7,21634057,1203,ABCDEEDC,experiment
593061,key,smile,heart,sun,star,star,sun,heart,heart,sun,smile,star,heart,7,36175402,3201,ABCDEEDC,experiment
452491,smile,eye,bell,sun,wheat,wheat,sun,bell,eye,bell,wheat,sun,bell,7,52170463,1302,ABCDEEDC,experiment
384053,truck,guitar,star,eye,wheat,wheat,eye,star,guitar,wheat,star,truck,star,7,04512367,1023,ABCDEEDC,experiment
