item_id,figure1,figure2,figure3,figure4,figure5,figure6,figure7,figure8,choice1,choice2,choice3,choice4,solution,masked_idx,seq_order,choice_order,pattern,trial_type
323333,sun,key,key,sun,sun,key,key,sun,key,heart,sun,star,sun,7,43751260,1320,ABBAABBA,experiment
196612,eye,hammer,hammer,eye,eye,hammer,hammer,eye,eye,hammer,heart,smile,eye,7,76405132,3102,ABBAABBA,experiment
629713,cube,eye,eye,cube,cube,eye,eye,cube,eye,bell,bulb,cube,cube,7,60271543,1023,ABBAABBA,experiment
575122,key,cube,cube,key,eye,truck,truck,eye,eye,key,truck,cube,eye,7,14730652,1302,ABBACDDC,experiment
120597,bell,key,key,bell,hammer,eye,eye,hammer,eye,key,bell,hammer,hammer,7,35670214,1032,ABBACDDC,experiment
42780,pyramid,eye,eye,pyramid,carrot,wheat,wheat,carrot,carrot,wheat,eye,pyramid,carrot,7,43610752,0123,ABBACDDC,experiment
11493,eye,cube,cube,eye,smile,helicopter,helicopter,smile,cube,helicopter,smile,eye,smile,7,10267534,0321,ABBACDDC,experiment
100475,star,cube,cube,star,helicopter,carrot,carrot,helicopter,cube,carrot,helicopter,star,helicopter,7,37014652,0132,ABBACDDC,experiment
84588,bell,hammer,hammer,bell,helicopter,carrot,carrot,helicopter,carrot,helicopter,bell,hammer,helicopter,7,02364517,1320,ABBACDDC,experiment
459574,carrot,bell,bell,carrot,wheat,pyramid,pyramid,wheat,carrot,bell,pyramid,wheat,wheat,7,27653104,1320,ABBACDDC,experiment
163092,truck,bulb,bulb,truck,guitar,smile,smile,guitar,smile,truck,guitar,bulb,guitar,7,53621470,2013,ABBACDDC,experiment
605684,bell,star,star,bell,cube,wheat,wheat,cube,cube,bell,wheat,star,cube,7,71304625,3201,ABBACDDC,experiment
453153,heart,eye,eye,heart,guitar,smile,smile,guitar,guitar,smile,heart,eye,guitar,7,13264570,2301,ABBACDDC,experiment
363324,carrot,guitar,guitar,cube,carrot,guitar,guitar,cube,smile,carrot,guitar,cube,cube,7,23045761,0321,ABBCABBC,experiment
390761,truck,cube,cube,eye,truck,cube,cube,eye,eye,cube,truck,bulb,eye,7,40652713,2103,ABBCABBC,experiment
77455,eye,cube,cube,truck,eye,cube,cube,truck,eye,cube,heart,truck,truck,7,46271530,1320,ABBCABBC,experiment
514821,star,cube,cube,hammer,star,cube,cube,hammer,smile,hammer,star,cube,hammer,7,25346170,1032,ABBCABBC,experiment
200995,eye,hammer,hammer,bulb,eye,hammer,hammer,bulb,bulb,eye,hammer,helicopter,bulb,7,71436052,1302,ABBCABBC,experiment
651002,helicopter,truck,truck,eye,helicopter,truck,truck,eye,truck,star,eye,helicopter,eye,7,62531047,1023,ABBCABBC,experiment
85082,bell,cube,cube,eye,bell,cube,cube,eye,cube,pyramid,eye,bell,eye,7,73062451,0132,ABBCABBC,experiment
146846,pyramid,eye,eye,heart,pyramid,eye,eye,heart,pyramid,heart,eye,truck,heart,7,74620153,3120,ABBCABBC,experiment
46638,bell,guitar,guitar,key,bell,guitar,guitar,key,eye,bell,guitar,key,key,7,65230147,3102,ABBCABBC,experiment
82120,smile,truck,truck,key,smile,truck,truck,key,hammer,smile,truck,key,key,7,16504327,3210,ABBCABBC,experiment
612709,star,guitar,truck,star,star,guitar,truck,star,eye,truck,guitar,star,star,7,14326750,3120,ABCAABCA,experiment
114793,key,guitar,pyramid,key,key,guitar,pyramid,key,key,guitar,wheat,pyramid,key,7,16523704,3210,ABCAABCA,experiment
314343,wheat,heart,helicopter,wheat,wheat,heart,helicopter,wheat,wheat,helicopter,key,heart,wheat,7,36125704,3012,ABCAABCA,experiment
149919,cube,eye,hammer,cube,cube,eye,hammer,cube,eye,hammer,cube,bulb,cube,7,74302561,0312,ABCAABCA,experiment
541912,cube,hammer,bell,cube,cube,hammer,bell,cube,hammer,bell,smile,cube,cube,7,21034657,3021,ABCAABCA,experiment
550152,truck,helicopter,key,truck,truck,helicopter,key,truck,helicopter,eye,key,truck,truck,7,12506437,2013,ABCAABCA,experiment
642740,carrot,hammer,key,carrot,carrot,hammer,key,carrot,carrot,helicopter,hammer,key,carrot,7,65721034,0312,ABCAABCA,experiment
446014,truck,smile,sun,truck,truck,smile,sun,truck,helicopter,smile,sun,truck,truck,7,54317026,0231,ABCAABCA,experiment
16172,key,hammer,heart,key,key,hammer,heart,key,key,smile,hammer,heart,key,7,27540631,0321,ABCAABCA,experiment
552007,wheat,heart,bell,wheat,wheat,heart,bell,wheat,bell,wheat,heart,hammer,wheat,7,35620417,0312,ABCAABCA,experiment
42513,bell,guitar,heart,wheat,wheat,heart,guitar,bell,bell,wheat,heart,guitar,bell,7,36210457,1032,ABCDDCBA,experiment
285140,bell,heart,star,bulb,bulb,star,heart,bell,star,heart,bell,bulb,bell,7,53014762,3012,ABCDDCBA,experiment
63320,carrot,helicopter,sun,heart,heart,sun,helicopter,carrot,carrot,heart,sun,helicopter,carrot,7,54731026,2013,ABCDDCBA,experiment
422173,star,pyramid,helicopter,hammer,hammer,helicopter,pyramid,star,pyramid,hammer,star,helicopter,star,7,23014657,1203,ABCDDCBA,experiment
199541,star,wheat,sun,hammer,hammer,sun,wheat,star,hammer,wheat,star,sun,star,7,37156402,3210,ABCDDCBA,experiment
100857,sun,key,bell,star,star,bell,key,sun,key,bell,star,sun,sun,7,64273015,1302,ABCDDCBA,experiment
536380,hammer,cube,bulb,sun,sun,bulb,cube,hammer,bulb,cube,sun,hammer,hammer,7,12746530,0231,ABCDDCBA,experiment
518198,truck,hammer,guitar,cube,cube,guitar,hammer,truck,truck,hammer,cube,guitar,truck,7,50231674,0132,ABCDDCBA,experiment
2414,smile,sun,pyramid,bulb,bulb,pyramid,sun,smile,sun,bulb,pyramid,smile,smile,7,70342651,3210,ABCDDCBA,experiment
435568,bell,hammer,guitar,heart,heart,guitar,hammer,bell,guitar,heart,bell,hammer,bell,7,12405367,1230,ABCDDCBA,experiment
634930,bulb,heart,wheat,helicopter,star,star,helicopter,wheat,bulb,heart,star,wheat,wheat,7,02457163,3120,ABCDEEDC,experiment
545536,heart,truck,carrot,eye,pyramid,pyramid,eye,carrot,truck,carrot,heart,eye,carrot,7,62147350,2031,ABCDEEDC,experiment
312242,smile,hammer,helicopter,cube,bell,bell,cube,helicopter,helicopter,smile,cube,bell,helicopter,7,51047362,2301,ABCDEEDC,experiment
192103,star,heart,smile,pyramid,guitar,guitar,pyramid,smile,smile,heart,guitar,star,smile,7,01475236,3120,ABCDEEDC,experiment
421158,helicopter,hammer,eye,sun,guitar,guitar,sun,eye,guitar,helicopter,eye,hammer,eye,7,01756324,3210,ABCDEEDC,experiment
372745,key,sun,smile,pyramid,bulb,bulb,pyramid,smile,smile,bulb,pyramid,key,smile,7,74650231,3210,ABCDEEDC,experiment
137811,bell,sun,eye,heart,pyramid,pyramid,heart,eye,heart,bell,eye,sun,eye,7,75314206,2103,ABCDEEDC,experiment
539521,key,hammer,bulb,carrot,heart,heart,carrot,bulb,key,hammer,heart,bulb,bulb,7,31726540,0213,ABCDEEDC,experiment
431392,helicopter,pyramid,heart,eye,wheat,wheat,eye,heart,wheat,eye,pyramid,heart,heart,7,71453602,2310,ABCDEEDC,experiment
40398,star,hammer,helicopter,carrot,truck,truck,carrot,helicopter,hammer,truck,star,helicopter,helicopter,7,51463702,3201,ABCDEEDC,experiment
