item_id,figure1,figure2,figure3,figure4,figure5,figure6,figure7,figure8,choice1,choice2,choice3,choice4,solution,masked_idx,seq_order,choice_order,pattern,trial_type
569287,cube,pyramid,pyramid,cube,eye,truck,eye,truck,cube,truck,pyramid,eye,truck,7,32570641,1302,ABBACDCD,experiment
94850,wheat,carrot,carrot,wheat,star,cube,star,cube,cube,star,carrot,wheat,cube,7,53126470,0123,ABBACDCD,experiment
434372,smile,heart,heart,hammer,smile,heart,heart,hammer,hammer,truck,heart,smile,hammer,7,42136705,3120,ABBCABBC,experiment
604352,cube,star,star,bulb,cube,star,star,bulb,star,key,cube,bulb,bulb,7,06235471,3012,ABBCABBC,experiment
26664,helicopter,star,star,hammer,helicopter,star,star,hammer,truck,star,helicopter,hammer,hammer,7,23715406,2310,ABBCABBC,experiment
323194,wheat,helicopter,helicopter,pyramid,wheat,helicopter,helicopter,pyramid,wheat,bulb,helicopter,pyramid,pyramid,7,07526413,1230,ABBCABBC,experiment
585316,helicopter,smile,smile,sun,helicopter,smile,smile,sun,sun,smile,helicopter,pyramid,sun,7,27104563,0231,ABBCABBC,experiment
116050,bell,smile,smile,wheat,bell,smile,smile,wheat,truck,wheat,smile,bell,wheat,7,67502341,0123,ABBCABBC,experiment
463818,helicopter,bell,bell,hammer,helicopter,bell,bell,hammer,hammer,helicopter,star,bell,hammer,7,62431750,2310,ABBCABBC,experiment
527301,smile,hammer,hammer,bulb,smile,hammer,hammer,bulb,smile,wheat,hammer,bulb,bulb,7,21035746,3012,ABBCABBC,experiment
349015,star,pyramid,pyramid,smile,star,pyramid,pyramid,smile,pyramid,star,bell,smile,smile,7,54360127,3012,ABBCABBC,experiment
371280,pyramid,star,star,bell,pyramid,star,star,bell,bell,star,pyramid,hammer,bell,7,54723160,2013,ABBCABBC,experiment
179230,heart,eye,truck,heart,heart,eye,truck,heart,hammer,heart,eye,truck,heart,7,61253740,1032,ABCAABCA,experiment
192890,helicopter,guitar,key,helicopter,helicopter,guitar,key,helicopter,guitar,carrot,helicopter,key,helicopter,7,65301427,2013,ABCAABCA,experiment
104878,wheat,bell,helicopter,wheat,wheat,bell,helicopter,wheat,wheat,helicopter,bell,truck,wheat,7,16235047,2031,ABCAABCA,experiment
302841,heart,eye,guitar,heart,heart,eye,guitar,heart,truck,heart,guitar,eye,heart,7,31524670,0312,ABCAABCA,experiment
440776,truck,heart,cube,truck,truck,heart,cube,truck,cube,truck,heart,wheat,truck,7,76142035,0213,ABCAABCA,experiment
192107,key,smile,carrot,key,key,smile,carrot,key,key,carrot,heart,smile,key,7,57240136,3102,ABCAABCA,experiment
131166,helicopter,hammer,key,helicopter,helicopter,hammer,key,helicopter,helicopter,key,hammer,bell,helicopter,7,31052467,3021,ABCAABCA,experiment
281599,smile,bulb,wheat,smile,smile,bulb,wheat,smile,wheat,smile,bulb,sun,smile,7,16475302,0321,ABCAABCA,experiment
362057,star,bell,sun,star,star,bell,sun,star,sun,bulb,star,bell,star,7,16472503,0123,ABCAABCA,experiment
144585,truck,eye,heart,truck,truck,eye,heart,truck,heart,helicopter,truck,eye,truck,7,54067213,1023,ABCAABCA,experiment
334737,eye,pyramid,smile,guitar,guitar,smile,pyramid,eye,pyramid,smile,eye,guitar,eye,7,31254067,2301,ABCDDCBA,experiment
366058,guitar,wheat,truck,star,star,truck,wheat,guitar,wheat,truck,guitar,star,guitar,7,53162047,0312,ABCDDCBA,experiment
165223,wheat,guitar,pyramid,eye,eye,pyramid,guitar,wheat,wheat,eye,pyramid,guitar,wheat,7,06752413,1320,ABCDDCBA,experiment
557766,guitar,pyramid,bulb,sun,sun,bulb,pyramid,guitar,guitar,sun,bulb,pyramid,guitar,7,04763215,2301,ABCDDCBA,experiment
73687,hammer,pyramid,helicopter,guitar,guitar,helicopter,pyramid,hammer,hammer,pyramid,helicopter,guitar,hammer,7,71034265,0321,ABCDDCBA,experiment
650494,star,eye,bell,guitar,guitar,bell,eye,star,eye,bell,guitar,star,star,7,74216530,1302,ABCDDCBA,experiment
503393,carrot,helicopter,hammer,bulb,bulb,hammer,helicopter,carrot,bulb,carrot,helicopter,hammer,carrot,7,57102643,3021,ABCDDCBA,experiment
637004,pyramid,eye,helicopter,carrot,carrot,helicopter,eye,pyramid,carrot,eye,helicopter,pyramid,pyramid,7,56430217,0132,ABCDDCBA,experiment
26004,key,sun,heart,hammer,hammer,heart,sun,key,sun,heart,key,hammer,key,7,65247103,1320,ABCDDCBA,experiment
626056,wheat,eye,helicopter,key,key,helicopter,eye,wheat,key,wheat,eye,helicopter,wheat,7,20365174,3120,ABCDDCBA,experiment
87012,hammer,wheat,bulb,eye,star,star,eye,bulb,bulb,hammer,star,eye,bulb,7,30617524,3012,ABCDEEDC,experiment
366768,carrot,eye,smile,star,key,key,star,smile,eye,carrot,smile,key,smile,7,20467135,3102,ABCDEEDC,experiment
545324,hammer,carrot,key,bulb,truck,truck,bulb,key,carrot,truck,key,hammer,key,7,21605374,0312,ABCDEEDC,experiment
71859,sun,truck,smile,eye,star,star,eye,smile,star,smile,sun,eye,smile,7,74235610,1023,ABCDEEDC,experiment
134097,bulb,pyramid,hammer,smile,guitar,guitar,smile,hammer,smile,guitar,pyramid,hammer,hammer,7,42710653,1230,ABCDEEDC,experiment
73471,wheat,helicopter,star,bulb,eye,eye,bulb,star,bulb,wheat,eye,star,star,7,67521430,1320,ABCDEEDC,experiment
526945,star,smile,eye,wheat,key,key,wheat,eye,eye,star,smile,key,eye,7,14236057,1032,ABCDEEDC,experiment
172389,smile,bulb,sun,heart,wheat,wheat,heart,sun,wheat,heart,bulb,sun,sun,7,73104265,0231,ABCDEEDC,experiment
448489,helicopter,key,hammer,bell,pyramid,pyramid,bell,hammer,pyramid,helicopter,hammer,key,hammer,7,46023517,1023,ABCDEEDC,experiment
531014,bulb,carrot,key,truck,hammer,hammer,truck,key,truck,hammer,carrot,key,key,7,12350647,2301,ABCDEEDC,experiment
