item_id,figure1,figure2,figure3,figure4,figure5,figure6,figure7,figure8,choice1,choice2,choice3,choice4,solution,masked_idx,seq_order,choice_order,pattern,trial_type
130747,heart,helicopter,carrot,heart,heart,helicopter,carrot,heart,carrot,helicopter,wheat,heart,heart,7,41603725,0231,ABCAABCA,experiment
249899,key,smile,bell,key,key,smile,bell,key,helicopter,key,bell,smile,key,7,32706541,0123,ABCAABCA,experiment
606170,truck,eye,smile,truck,truck,eye,smile,truck,eye,truck,smile,bell,truck,7,60712534,2301,ABCAABCA,experiment
561123,eye,truck,star,eye,eye,truck,star,eye,star,truck,pyramid,eye,eye,7,71546320,3201,ABCAABCA,experiment
285041,heart,hammer,helicopter,heart,heart,hammer,helicopter,heart,bell,hammer,heart,helicopter,heart,7,21347506,1032,ABCAABCA,experiment
461523,key,sun,hammer,key,key,sun,hammer,key,pyramid,key,hammer,sun,key,7,53621470,3102,ABCAABCA,experiment
95542,bell,sun,wheat,bell,bell,sun,wheat,bell,sun,bell,pyramid,wheat,bell,7,72650314,1023,ABCAABCA,experiment
304740,helicopter,bell,heart,helicopter,helicopter,bell,heart,helicopter,bell,heart,helicopter,carrot,helicopter,7,01463752,3210,ABCAABCA,experiment
346920,smile,wheat,pyramid,star,star,pyramid,wheat,smile,wheat,star,pyramid,smile,smile,7,21375604,2130,ABCDDCBA,experiment
105313,cube,pyramid,heart,key,key,heart,pyramid,cube,pyramid,cube,key,heart,cube,7,36107245,3021,ABCDDCBA,experiment
51306,cube,key,pyramid,smile,smile,pyramid,key,cube,smile,key,cube,pyramid,cube,7,64502713,0132,ABCDDCBA,experiment
218265,smile,star,carrot,cube,cube,carrot,star,smile,cube,carrot,star,smile,smile,7,52016437,3021,ABCDDCBA,experiment
434957,cube,key,bell,sun,sun,bell,key,cube,key,bell,cube,sun,cube,7,40316257,3120,ABCDDCBA,experiment
247203,smile,wheat,bell,sun,sun,bell,wheat,smile,bell,smile,sun,wheat,smile,7,74501263,1023,ABCDDCBA,experiment
401762,helicopter,guitar,sun,bulb,bulb,sun,guitar,helicopter,bulb,sun,helicopter,guitar,helicopter,7,37152406,3120,ABCDDCBA,experiment
260799,cube,wheat,heart,smile,smile,heart,wheat,cube,wheat,heart,cube,smile,cube,7,56173204,2013,ABCDDCBA,experiment
125476,hammer,heart,sun,star,star,sun,heart,hammer,hammer,star,sun,heart,hammer,7,61374205,3012,ABCDDCBA,experiment
589254,guitar,truck,hammer,pyramid,pyramid,hammer,truck,guitar,hammer,truck,guitar,pyramid,guitar,7,73526014,2130,ABCDDCBA,experiment
230586,bulb,key,truck,heart,eye,eye,heart,truck,heart,key,eye,truck,truck,7,05321764,2103,ABCDEEDC,experiment
353115,eye,key,heart,helicopter,carrot,carrot,helicopter,heart,carrot,helicopter,heart,eye,heart,7,21075463,2130,ABCDEEDC,experiment
443433,bell,pyramid,smile,heart,wheat,wheat,heart,smile,wheat,heart,bell,smile,smile,7,53072164,2130,ABCDEEDC,experiment
68787,smile,pyramid,key,star,sun,sun,star,key,key,star,sun,pyramid,key,7,76031245,1203,ABCDEEDC,experiment
355706,key,eye,heart,star,helicopter,helicopter,star,heart,heart,key,star,helicopter,heart,7,64521730,1032,ABCDEEDC,experiment
454941,wheat,smile,eye,helicopter,bell,bell,helicopter,eye,bell,eye,wheat,helicopter,eye,7,10362547,0132,ABCDEEDC,experiment
414056,smile,truck,bell,helicopter,heart,heart,helicopter,bell,truck,helicopter,heart,bell,bell,7,40673251,2013,ABCDEEDC,experiment
359770,wheat,key,truck,pyramid,bulb,bulb,pyramid,truck,pyramid,wheat,truck,key,truck,7,71346205,1032,ABCDEEDC,experiment
644576,sun,pyramid,star,cube,guitar,guitar,cube,star,star,guitar,sun,pyramid,star,7,30651742,0231,ABCDEEDC,experiment
74402,wheat,key,helicopter,heart,guitar,guitar,heart,helicopter,guitar,helicopter,wheat,key,helicopter,7,26145730,0123,ABCDEEDC,experiment
